,Date,Open,High,Low,Close,Adj Close,Volume,ta_rsi,ta_stoch_k,ta_stoch_d,ta_stoch_rsi_k,ta_stoch_rsi_d
168,2019-09-03,10345.725586,10736.104492,10308.547852,10623.540039,10623.540039,19384917988.0,54.79166214269758,75.16479519082988,50.95081520618794,100.0,100.0
169,2019-09-04,10621.180664,10762.644531,10434.709961,10594.493164,10594.493164,16742664768.0,54.33821654774804,90.87343759856417,72.6663859728135,96.97437875845617,98.99145958615206
170,2019-09-05,10588.183594,10627.269531,10516.417969,10575.533203,10575.533203,14551239507.0,54.02393446026651,87.29015595441975,84.44279624793795,93.96814502998394,96.98084126281337
171,2019-09-06,10578.198242,10898.761719,10292.299805,10353.302734,10353.302734,19536574782.0,50.3481612371378,74.59393755072888,84.25251036790428,0.0,63.647507929480035
172,2019-09-07,10353.931641,10558.673828,10348.918945,10517.254883,10517.254883,15307366476.0,52.894589727659195,58.1787665502512,73.35428668513329,57.30680705691453,50.42498402896615
173,2019-09-08,10518.114258,10595.637695,10409.09082,10441.276367,10441.276367,13670567492.0,51.57454119689863,38.32069619175477,57.031133430911616,30.735913772916213,29.347573609943577
174,2019-09-09,10443.228516,10450.311523,10144.929688,10334.974609,10334.974609,17595943367.0,49.705506049744784,28.95613539028135,41.81853271076244,0.0,29.347573609943577
175,2019-09-10,10336.408203,10394.353516,10020.573242,10115.975586,10115.975586,14906809639.0,46.00647901073339,20.212972776095516,29.16326811937721,0.0,10.245304590972067
176,2019-09-11,10123.035156,10215.948242,9980.776367,10178.37207,10178.37207,15428063426.0,47.21185363010342,22.736893428881018,23.968667198419297,17.499350241396687,5.833116747132224
177,2019-09-12,10176.819336,10442.253906,10099.242188,10410.126953,10410.126953,15323563925.0,51.53922536284426,37.60967202336786,26.85317940944813,99.36574282266255,38.95503102135307
178,2019-09-13,10415.362305,10441.489258,10226.59668,10360.546875,10360.546875,14109864674.0,50.58387454655975,60.94923605688047,40.43193383637645,82.73279208037386,66.53262838147769
179,2019-09-14,10345.40332,10422.133789,10291.694336,10358.048828,10358.048828,13468713124.0,50.53304940679308,77.48807905978055,58.682329046676294,81.81416800957628,87.97090097087089
180,2019-09-15,10356.46582,10387.035156,10313.092773,10347.712891,10347.712891,12043433567.0,50.3078144100093,80.71626592070831,73.0511936791231,71.54367526325223,78.69687845106743
181,2019-09-16,10347.222656,10386.867188,10189.744141,10276.793945,10276.793945,15160167778.0,48.70375691560641,71.00971978142348,76.40468825397078,0.0,51.11928109094282
182,2019-09-17,10281.513672,10296.771484,10199.739258,10241.272461,10241.272461,15304603363.0,47.8802739510512,50.581483374001685,67.43582302537783,0.0,23.847891754417393
183,2019-09-18,10247.795898,10275.928711,10191.469727,10198.248047,10198.248047,16169268880.0,46.847076802747274,25.29679057545467,48.96266457695995,0.0,-1.4210854715202004e-14
184,2019-09-19,10200.496094,10295.668945,9851.692383,10266.415039,10266.415039,19937691247.0,48.73461037343501,33.86546633158316,36.58124676034651,54.54136617370033,18.18045539123343
185,2019-09-20,10266.318359,10285.87207,10132.186523,10181.641602,10181.641602,14734189639.0,46.52204227426394,47.59351909714292,35.58525866806025,0.0,18.18045539123343
186,2019-09-21,10183.648438,10188.097656,10000.708008,10019.716797,10019.716797,13425266806.0,42.54846787295747,58.95760374077258,46.80552972316622,0.0,18.18045539123343
187,2019-09-22,10024.115234,10074.444336,9922.533203,10070.392578,10070.392578,13199651698.0,44.156040246992646,49.554530895614015,52.03521791117651,25.986668976847547,8.662222992282501
188,2019-09-23,10067.962891,10074.238281,9727.143555,9729.324219,9729.324219,15144925408.0,36.71066151892082,29.131516889490793,45.88121717529247,0.0,8.662222992282501
189,2019-09-24,9729.321289,9804.317383,8370.801758,8620.566406,8620.566406,25002886688.0,23.084035202344406,20.895009143329677,33.193685642811495,0.0,8.662222992282501
190,2019-09-25,8603.428711,8744.828125,8325.396484,8486.993164,8486.993164,21744728352.0,22.023442119192843,7.367007067274533,19.13117770003167,0.0,-1.4210854715202004e-14
191,2019-09-26,8487.669922,8515.685547,7895.629395,8118.967773,8118.967773,19258205289.0,19.381263639756796,10.65596939882562,12.972661869809947,0.0,-1.4210854715202004e-14
192,2019-09-27,8113.101073999999,8271.520508,7965.922852,8251.845703,8251.845703,16408941155.0,22.97438497359681,11.758826020567637,9.927267495555933,20.734253774392226,6.911417924797394
193,2019-09-28,8251.273438,8285.617188,8125.431640999999,8245.915039,8245.915039,14141152736.0,22.92527320596819,14.984417409913846,12.466404276435705,95.71234698947322,38.81553358795514
194,2019-09-29,8246.037109,8261.707031,7990.49707,8104.185547,8104.185547,13034629108.0,21.729802223711722,19.753989798769307,15.499077743083603,65.3620728539388,60.60289120593473
195,2019-09-30,8104.226562999999,8314.231445,7830.758789,8293.868164,8293.868164,17115474183.0,27.201228540430876,36.84192518875534,23.86011079914617,100.0,87.02480661447066
196,2019-10-01,8299.720703,8497.692383,8232.679688,8343.276367,8343.276367,15305343412.0,28.601301374550424,56.340158178989554,37.645357722171404,100.0,88.45402428464627
197,2019-10-02,8344.212891,8393.041992,8227.695313,8393.041992,8393.041992,13125712442.0,30.060334713452786,76.25667648131167,56.47958661635219,100.0,100.0
198,2019-10-03,8390.774414,8414.227539,8146.437012,8259.992188,8259.992188,13668823409.0,28.389977242742408,75.1716109635147,69.25614854127197,79.94897117600345,93.31632372533448
199,2019-10-04,8259.494141,8260.055664,8151.236816,8205.939453,8205.939453,13139456229.0,27.71616807453959,68.30751358632766,73.24526701038468,18.010507583370067,65.98649291979117
200,2019-10-05,8210.149414,8215.526367,8071.120605,8151.500488,8151.500488,12200497197.0,27.020593615190293,46.48568082883012,63.321601792890824,0.0,32.65315958645784
201,2019-10-06,8149.876953,8161.410156,7958.850586,7988.155762,7988.155762,13160830305.0,24.993743260454522,27.1777226744146,47.32363902985747,0.0,6.003502527790023
202,2019-10-07,7989.120605,8308.450195,7905.766113,8245.623047,8245.623047,18009742607.0,33.465531843047295,30.70628374619058,34.78989574981177,100.0,33.333333333333336
203,2019-10-08,8246.849609,8332.714844,8185.763184,8228.783203,8228.783203,15592264032.0,33.2013915849049,49.644246650792105,35.8427510237991,96.8821193356367,65.6273731118789
204,2019-10-09,8229.84082,8627.706055,8169.298828,8595.740234,8595.740234,19384942333.0,43.6405491381237,79.35653536060417,53.235688585862285,100.0,98.96070644521224
205,2019-10-10,8585.280273,8625.272461,8471.933594,8586.473633,8586.473633,17618660671.0,43.45586213198838,88.5060034114476,72.50226180761462,99.00955151597037,98.6305569505357
206,2019-10-11,8585.262695,8721.780273,8316.181641,8321.756836,8321.756836,19604381101.0,38.44990501633661,80.2797554807603,82.71409808427069,50.277174232449305,83.09557524947324
207,2019-10-12,8315.665039,8415.242188,8313.34082,8336.555664,8336.555664,14532641604.0,38.87383720645662,58.51359366314886,75.76645085178559,54.338155091860685,67.87496028009348
208,2019-10-13,8336.902344,8470.988281,8276.612305,8321.005859,8321.005859,13808286058.0,38.57320486516464,36.2371087277947,58.34348595723461,2.37542482079434,35.663584715034794
209,2019-10-14,8320.832031,8390.208984,8284.130859,8374.686523,8374.686523,15151387859.0,40.28994044143829,26.58792999206621,40.44621079433659,36.75691546275082,31.156831791801963
210,2019-10-15,8373.458008,8410.714844,8182.706543000001,8205.369141,8205.369141,15220412631.0,36.796741933542954,17.89801044832896,26.90768305606328,0.0,13.044113427848401
211,2019-10-16,8204.674805,8216.8125,7985.089844,8047.526855,8047.526855,16071646995.0,33.85031387689569,13.028209977595305,19.171383472663482,0.0,12.252305154250289
212,2019-10-17,8047.8125,8134.831543000001,8000.942870999999,8103.911133,8103.911133,14313052244.0,35.827090291261285,13.835910237041944,14.92071022098873,30.697065964197005,10.232355321399018
213,2019-10-18,8100.933594,8138.413573999999,7902.164062999999,7973.20752,7973.20752,15651592610.0,33.33990375993063,17.091176124807927,14.651765446481718,0.0,10.232355321399018
214,2019-10-19,7973.803711,8082.629395,7944.776855,7988.560547,7988.560547,13797825640.0,33.9202091215334,18.470827958915056,16.46597144025497,16.787171758068183,15.828079240755079
215,2019-10-20,7997.807129000001,8281.818359,7949.439453,8222.078125,8222.078125,15504249442.0,42.16686095660197,38.40770639485553,24.656570159526165,100.0,38.92905725268941
216,2019-10-21,8225.115234,8296.694336,8196.416016,8243.720703,8243.720703,15868748865.0,42.87837528192448,62.60877315145607,39.829102501742206,100.0,72.26239058602273
217,2019-10-22,8243.402344,8296.651367,8074.462890999999,8078.203125,8078.203125,16803377856.0,38.933360879760244,71.81915645885775,57.61187866838977,58.6410213306419,86.21367377688064
218,2019-10-23,8076.228515999999,8092.999512,7469.322754000001,7514.671875,7514.671875,21942878957.0,29.112520635467774,45.558001922804074,59.995310511039285,0.0,52.88034044354731
219,2019-10-24,7509.728026999999,7532.867676000001,7446.98877,7493.48877,7493.48877,16268708848.0,28.81824750050547,18.524501043034537,45.300553141565445,0.0,19.54700711021398
220,2019-10-25,7490.703125,8691.540039,7479.984375,8660.700195,8660.700195,28705065488.0,55.50618629622656,36.15853391476208,33.41367896020022,100.0,33.33333333333334
221,2019-10-26,8667.577148,10021.744141,8662.62207,9244.972656,9244.972656,44496255608.0,62.98703402855674,57.60858194596367,37.430538967920086,100.0,66.66666666666667
222,2019-10-27,9241.707031,9749.529297,9112.541992,9551.714844,9551.714844,32593129500.0,66.20003063772002,83.03265425299783,58.93325670457452,100.0,100.0
223,2019-10-28,9565.101563,9805.118164,9256.148438,9256.148438,9256.148438,30948255331.0,60.72958235345847,73.94708499732907,71.52944039876353,85.3660049757884,95.12200165859615
224,2019-10-29,9248.44043,9516.180664,9232.648438,9427.6875,9427.6875,28426779937.0,62.65822737302871,76.21271325824955,77.73081750285881,66.87998112195567,84.0819953659147
225,2019-10-30,9422.462891,9426.874023,9085.370117,9205.726563,9205.726563,27706531577.0,58.64480793087574,62.28446282425163,70.81475369327674,0.0,50.748662032581365
226,2019-10-31,9202.458008,9383.161133,9028.717773,9199.584961,9199.584961,26583653946.0,58.53308876333365,46.1985658610457,61.56524731451561,0.0,22.2933270406519
227,2019-11-01,9193.992188,9275.657227,9132.047852,9261.104492,9261.104492,24324691031.0,59.36807920909558,30.632953448139478,46.371994044478924,20.241512462138985,6.747170820713005
228,2019-11-02,9259.783203,9377.486328,9249.587891,9324.717773,9324.717773,21242676385.0,60.259198618109146,37.553827280855195,38.12844886334678,41.84368134245781,20.695064601532277
229,2019-11-03,9324.787109,9379.806641,9141.251953,9235.354492,9235.354492,21132220847.0,58.3240590899336,47.51742282277147,38.568067850588704,0.0,20.695064601532277
230,2019-11-04,9235.607422,9505.051758,9191.485352,9412.612305,9412.612305,26170255634.0,60.99946949280866,64.40484442453742,49.82536484272135,100.0,47.281227114152614
231,2019-11-05,9413.004883,9457.417969,9256.931641,9342.527344,9342.527344,26198609047.0,59.376451371018646,62.97339653797303,58.29855459509397,39.335732564772954,46.445244188257654
232,2019-11-06,9340.864258,9423.237305,9305.90918,9360.879883,9360.879883,23133895764.0,59.678992683948465,65.79744568639151,64.39189554963399,50.64395326260311,63.32656194245869
233,2019-11-07,9352.393555,9368.476563,9202.353516,9267.561523,9267.561523,22700383838.0,57.34056252320821,50.50610009395263,59.75898077277238,0.0,29.993228609125357
234,2019-11-08,9265.368164,9272.759766,8775.53418,8804.880859,8804.880859,24333037836.0,47.41948792283606,33.03760813882821,49.780384639724105,0.0,16.88131775420104
235,2019-11-09,8809.46875,8891.818359,8793.163086,8813.582031,8813.582031,17578630605.0,47.60309250194559,14.77403086910538,32.772579700628725,1.4976508650816611,0.49921695502722274
236,2019-11-10,8812.489258,9103.826172,8806.162109,9055.526367,9055.526367,20587919881.0,52.563255650467596,17.610347190576835,21.807328732836794,41.95738594553798,14.485012270206548
237,2019-11-11,9056.917969,9081.279297,8700.608398,8757.788086,8757.788086,20265510765.0,46.70393003307296,19.123271110217612,17.169216389966593,0.0,14.485012270206548
238,2019-11-12,8759.751953,8853.768555,8685.427734,8815.662109,8815.662109,20309769107.0,47.91921076725944,24.654630511823086,20.46274960420583,20.740966000910916,20.899450648816302
239,2019-11-13,8812.033203,8836.841797,8761.651367,8808.262695,8808.262695,17545755404.0,47.7692326042367,20.031261956542203,21.26972119286095,18.1813171126924,12.97409437120111
240,2019-11-14,8811.936523,8826.943359,8692.551758,8708.094727,8708.094727,19084739974.0,45.68471524636601,18.98327474221639,21.223055736860545,0.0,12.97409437120111
241,2019-11-15,8705.708008,8730.873047,8484.84375,8491.992188,8491.992188,21796856471.0,41.47933979080088,11.991485979570307,17.00200755944295,0.0,6.060439037564137
242,2019-11-16,8491.166016,8591.99707,8473.973633,8550.760742,8550.760742,16495389808.0,43.01558233028601,8.944711086491695,13.306490602759448,23.855175749653693,7.951725249884568
243,2019-11-17,8549.470703,8727.789063,8500.967773,8577.975586,8577.975586,18668638896.0,43.751964821558566,16.69255223592214,12.542916433994698,36.13137931226969,19.995518353974465
244,2019-11-18,8573.980469,8653.280273,8273.573242,8309.286133,8309.286133,21579470673.0,38.46675381532306,18.444279376659836,14.693847566357874,0.0,19.995518353974465
245,2019-11-19,8305.134766,8408.516602,8099.963379000001,8206.145508,8206.145508,21083613815.0,36.63717721286559,17.314932660527642,17.483921424369857,0.0,12.0437931040899
246,2019-11-20,8203.613281,8237.240234,8010.511719,8027.268066,8027.268066,20764300436.0,33.64810649644519,8.539939092451261,14.766383709879568,0.0,4.736951571734001e-15
247,2019-11-21,8023.644531,8110.098145,7597.381836,7642.75,7642.75,22514243371.0,28.30262574319407,7.726514928725305,11.193795560568057,0.0,4.736951571734001e-15
248,2019-11-22,7643.569336,7697.382812999999,6936.706543000001,7296.577637,7296.577637,34242315784.0,24.525176718531572,9.104679802038314,8.457044607738283,0.0,4.736951571734001e-15
249,2019-11-23,7296.164551000001,7442.258789,7151.417969,7397.796875,7397.796875,21008924417.0,27.569217155413284,18.76868300363743,11.866625911467006,25.13243322856296,8.377477742854325
250,2019-11-24,7398.633789,7408.577148,7029.289062999999,7047.916992,7047.916992,30433517289.0,23.97036826872308,20.281251001663694,16.051537935779802,0.0,8.377477742854325
251,2019-11-25,7039.977051000001,7319.856934,6617.166992,7146.133789,7146.133789,42685231261.0,26.856821236550864,25.1035597841372,21.384497929812767,66.62699492901785,30.586476052526944
252,2019-11-26,7145.15918,7320.230469,7098.572265999999,7218.371094,7218.371094,21129505542.0,28.992072021117366,33.21282998379116,26.199213589864012,100.0,55.54233164300596
253,2019-11-27,7220.880859000001,7619.693359000001,6974.174316,7531.663573999999,7531.663573999999,23991412764.0,37.51215329753143,60.768851850469694,39.69508053946601,100.0,88.8756649763393
254,2019-11-28,7536.820312999999,7730.072754000001,7454.121581999999,7463.105956999999,7463.105956999999,19050116751.0,36.48060548645107,74.29562110289855,56.092434312386466,92.3824827459166,97.4608275819722
255,2019-11-29,7466.727051000001,7781.179687999999,7460.756348000001,7761.243651999999,7761.243651999999,19709695455.0,43.72761082402875,88.50607986634306,74.52351760657042,100.00000000000001,97.4608275819722
256,2019-11-30,7764.057129000001,7836.102051000001,7515.849609000001,7569.629883,7569.629883,17158194786.0,40.52728463474948,81.12773274641553,81.30981123855237,78.28158011672457,90.22135428754706
257,2019-12-01,7571.616211,7571.616211,7291.341797,7424.29248,7424.29248,18720708479.0,38.24113508516762,73.19790897458596,80.9439071957815,24.293201352946845,67.52492715655714
258,2019-12-02,7424.036133,7474.818848000001,7233.399414,7321.988281,7321.988281,17082040705.0,36.672927822521764,45.33500965528643,66.55355045876264,2.6538180546584154,35.07619984144328
259,2019-12-03,7323.975586,7418.858887,7229.356934,7320.145508,7320.145508,14797485769.0,36.643777994698475,27.294693308732935,48.6092039795351,0.0,8.982339802535085
260,2019-12-04,7320.125,7539.784668000001,7170.922852,7252.034668000001,7252.034668000001,21664240918.0,35.51997009399347,13.951932363449842,28.8605451091564,0.0,0.8846060182194696
261,2019-12-05,7253.241698999999,7743.431640999999,7232.676758,7448.307617,7448.307617,18816085231.0,41.12351205418614,25.202645919668615,22.149757197283794,100.0,33.333333333333336
262,2019-12-06,7450.561523,7546.996581999999,7392.175293000001,7546.996581999999,7546.996581999999,18104466306.0,43.769583279556244,42.11114973151445,27.088576004877638,100.0,66.66666666666667
263,2019-12-07,7547.265625,7589.95166,7525.711426000001,7556.237793000001,7556.237793000001,15453520564.0,44.02327837380773,60.480785387558505,42.598193679580525,100.0,100.0
264,2019-12-08,7551.338867,7634.606445,7476.091309,7564.345215,7564.345215,15409908086.0,44.26087457542739,67.23687369161654,56.6096029368965,100.0,100.0
265,2019-12-09,7561.79541,7618.091797,7365.985352,7400.899414,7400.899414,17872021272.0,40.52627224840206,56.319326257911634,61.345661779028895,0.0,66.66666666666667
266,2019-12-10,7397.134276999999,7424.022948999999,7246.043945,7278.119629000001,7278.119629000001,18249031194.0,37.93673530726982,36.636684493211064,53.397628147579745,0.0,33.333333333333336
267,2019-12-11,7277.197754000001,7324.15625,7195.527344,7217.427245999999,7217.427245999999,16350490689.0,36.688747496363845,15.392911498617565,36.116307416580085,0.0,0.0
268,2019-12-12,7216.73877,7266.639648,7164.741211,7243.134276999999,7243.134276999999,18927080224.0,37.62472471735141,9.97560348230459,20.66839982471107,12.360822939375725,4.1202743131252415
269,2019-12-13,7244.662109000001,7293.560547,7227.122559,7269.68457,7269.68457,17125736940.0,38.63378198091283,14.940079516157732,13.436198165693293,50.68461079022157,21.015144576532432
270,2019-12-14,7268.902831999999,7308.836426000001,7097.208984000001,7124.673828,7124.673828,17137029729.0,35.277089014456365,16.07878833733474,13.66482377859902,0.0,21.015144576532432
271,2019-12-15,7124.239745999999,7181.075684,6924.375977,7152.301758,7152.301758,16881129804.0,36.41069294196304,29.521656224635,20.180174692709155,33.77145121209522,28.152020667438933
272,2019-12-16,7153.663086,7171.168945,6903.682617,6932.480469,6932.480469,20213265949.0,31.65939753841177,24.174820205197705,23.258421589055814,0.0,11.257150404031742
273,2019-12-17,6931.31543,6964.075195,6587.974121,6640.515136999999,6640.515136999999,22363804217.0,26.67962960735827,23.803092944193736,25.833189791342146,0.0,11.257150404031742
274,2019-12-18,6647.698242,7324.984863,6540.049316,7276.802734000001,7276.802734000001,31836522778.0,46.448603018081776,36.08605355060025,28.02132223333056,100.0,33.333333333333336
275,2019-12-19,7277.59082,7346.602539,7041.381836,7202.844238,7202.844238,25904604415.0,44.93212634243892,61.108831906532096,40.33265946710869,92.32900644795112,64.10966881598371
276,2019-12-20,7208.636719,7257.921875,7086.124023,7218.816406,7218.816406,22633815180.0,45.34711540383929,86.7314591068144,61.308781521315574,94.42820023398384,95.58573556064499
277,2019-12-21,7220.59375,7223.226073999999,7112.73584,7191.158691,7191.158691,19312552168.0,44.718674599039154,82.3533744240788,76.73122181247508,91.24927540190711,92.6688273612807
278,2019-12-22,7191.188477,7518.033203,7167.179198999999,7511.588867,7511.588867,23134537956.0,52.86817140936054,88.07498864794218,85.71994072627847,100.0,95.22582521196368
279,2019-12-23,7508.902344,7656.17627,7326.192383,7355.628418000001,7355.628418000001,27831788041.0,49.07600569627507,77.06084682895785,82.49640330032628,53.46748638170306,81.57225392787008
280,2019-12-24,7354.393066,7535.716797,7269.528809,7322.532227,7322.532227,22991622105.0,48.28450908672945,63.975490515466426,76.37044199745549,43.75527189818817,65.74091942663044
281,2019-12-25,7325.755859000001,7357.02002,7220.991211,7275.155762,7275.155762,21559505148.0,47.11314667393019,40.82425284479964,60.62019672974131,29.381839524845514,42.20153260157894
282,2019-12-26,7274.799316,7388.302734000001,7200.386719,7238.966797,7238.966797,22787010034.0,46.191335067689174,28.679748860459814,44.493164073575294,0.0,24.379037141011253
283,2019-12-27,7238.141113,7363.529297,7189.934081999999,7290.088379000001,7290.088379000001,22777360995.0,47.74668012819902,22.01636622612989,30.50678931046312,53.91759617534897,27.766478566731518
284,2019-12-28,7289.03125,7399.041015999999,7286.905273,7317.990234000001,7317.990234000001,21365673026.0,48.619621966253476,24.39848600296615,25.031533696518622,100.0,51.305865391783016
285,2019-12-29,7317.647461,7513.948242,7279.865234000001,7422.652831999999,7422.652831999999,22445257701.0,51.867873041369364,43.446171806483726,29.953674678526596,100.0,84.63919872511634
286,2019-12-30,7420.272948999999,7454.824219,7276.308105,7292.995117,7292.995117,22874131671.0,47.83350052965689,46.88830414811587,38.24432065252193,28.928996328074806,76.30966544269164
287,2019-12-31,7294.438965,7335.290039,7169.777831999999,7193.599120999999,7193.599120999999,21167946112.0,44.94723834387489,36.850857222125654,42.39511105890843,0.0,42.9763321093583
288,2020-01-01,7194.89209,7254.330566,7174.944336,7200.174316,7200.174316,18565664996.0,45.18287578280399,15.853582686203874,33.19758135214848,3.4048530117390223,10.777949779937975
289,2020-01-02,7202.55127,7212.155273,6935.27002,6985.470215,6985.470215,20802083465.0,39.27184909124986,8.14271747446351,20.28238579426436,0.0,1.134951003913039
290,2020-01-03,6984.428711,7413.715331999999,6914.996094,7344.884276999999,7344.884276999999,28111481031.0,50.86106813601404,32.3803523779892,18.79221751288554,100.0,34.468284337246374
291,2020-01-04,7345.375488,7427.385742,7309.51416,7410.656738,7410.656738,18444271274.0,52.64217340127993,61.68144870187129,34.068172851441346,100.0,66.6666666666667
292,2020-01-05,7410.45166,7544.49707,7400.535645,7411.317383,7411.317383,19725074094.0,52.66073409217902,85.07099318727421,59.710931422378245,100.0,100.00000000000004
293,2020-01-06,7410.452148,7781.867187999999,7409.292969,7769.219238,7769.219238,23276261598.0,61.47069581509304,91.3732251786649,79.3752223559368,100.0,100.00000000000004
294,2020-01-07,7768.682129000001,8178.21582,7768.227539,8163.692383,8163.692383,28767291326.0,68.44181748435767,92.07828620737318,89.50750152443743,100.0,100.00000000000004
295,2020-01-08,8161.935547,8396.738281,7956.774414,8079.862793000001,8079.862793000001,31672559264.0,65.7205136798213,89.41529331035143,90.95560156546317,82.776170208473,94.25872340282437
296,2020-01-09,8082.295898,8082.295898,7842.403809,7879.071289,7879.071289,24045990465.0,59.6070696428547,72.5802963678893,84.69129196187131,44.016848387724686,75.59767286539926
297,2020-01-10,7878.307617,8166.554198999999,7726.774901999999,8166.554198999999,8166.554198999999,28714583843.0,64.67385617380556,65.19317783082198,75.72958916968759,57.350663786335055,61.38122746084428
298,2020-01-11,8162.190918000001,8218.359375,8029.64209,8037.537598000001,8037.537598000001,25521165085.0,60.97716859472426,57.03664343809114,64.93670587893415,15.50807081819873,38.95852766408618
299,2020-01-12,8033.261719,8200.063477,8009.059081999999,8192.494141,8192.494141,22903438381.0,63.66359504595549,64.19602984374224,62.14195037088513,66.35417578981522,46.40430346478303
300,2020-01-13,8189.771973000001,8197.788086,8079.700684,8144.194336,8144.194336,22482910687.0,62.22563876321342,66.9374080370545,62.723360439629296,51.68106262940003,44.514436412471355
301,2020-01-14,8140.933105,8879.511719,8140.933105,8827.764648,8827.764648,44841784107.0,71.8993544466772,83.31271159911314,71.48204982663663,100.0,72.6784128064051
302,2020-01-15,8825.34375,8890.117188,8657.1875,8807.010742,8807.010742,40102834649.0,71.30231754900488,90.33047614768607,80.19353192795124,94.53372332457099,82.07159531799037
303,2020-01-16,8812.481445,8846.460938,8612.095703,8723.786133,8723.786133,31313981930.0,68.83391902012542,89.06660282994544,87.56993019224821,68.31170641295755,87.61514324584287
304,2020-01-17,8725.209961,8958.12207,8677.316406,8929.038086,8929.038086,36372139320.0,71.45821591971121,89.45931097859501,89.6187966520755,95.43982331711416,86.0950843515476
305,2020-01-18,8927.211914,9012.198242,8827.332031,8942.808594,8942.808594,32337772626.0,71.63080966802548,89.94875514204962,89.49155631686335,91.23958781432252,84.99703918146479
306,2020-01-19,8941.445313,9164.362305,8620.080078,8706.245117,8706.245117,34217320471.0,64.42353740645203,68.59088060818142,82.66631557627534,0.0,62.226470377145596
307,2020-01-20,8704.631836,8745.59082,8560.473633,8657.642578,8657.642578,26422375678.0,63.02056444038864,41.724706293079144,66.75478068110338,0.0,30.41319593810754
308,2020-01-21,8658.991211,8755.706055,8544.520508,8745.894531,8745.894531,24097418512.0,64.53100509985619,21.875443334942457,44.063676745401004,17.54236516538917,5.847455055129757
309,2020-01-22,8744.210938,8792.994141,8636.74707,8680.875977,8680.875977,22600204050.0,62.50538277886078,23.525647081178935,29.04193223640017,0.0,5.847455055129757
310,2020-01-23,8680.650391,8687.74707,8333.637695,8406.515625,8406.515625,25770680778.0,54.70232916174365,21.0864054697771,22.16249862863282,0.0,5.847455055129757
311,2020-01-24,8405.567383,8514.666992,8266.84082,8445.43457,8445.43457,24397913025.0,55.55003080947473,21.571511969411706,22.061188173455903,8.624779706531536,2.8749265688438785
312,2020-01-25,8440.119141,8458.453125,8296.21875,8367.847656,8367.847656,19647331548.0,53.40439381708863,20.637776635467535,21.098564691552102,0.0,2.8749265688438785
313,2020-01-26,8364.410156,8602.401367,8325.498047,8596.830078,8596.830078,22177678795.0,58.49919054596258,38.61927817550863,26.94285559346261,55.980693419958676,21.535157708830102
314,2020-01-27,8597.308594,8977.726563,8597.308594,8909.819336,8909.819336,28647338393.0,64.25274884568466,57.454020954088946,38.903691921688356,100.0,51.993564473319594
315,2020-01-28,8912.524414,9358.589844,8908.447266,9358.589844,9358.589844,34398744402.0,70.55590086082029,84.38827934300441,60.15385949086732,100.0,85.32689780665292
316,2020-01-29,9357.470703,9406.431641,9269.467773,9316.629883,9316.629883,30682598115.0,69.32506298178814,94.11960722869777,78.6539691752637,92.82373335536141,97.60791111845384
317,2020-01-30,9316.016602,9553.125977,9230.897461,9508.993164,9508.993164,32378792850.0,71.75750427279597,96.10544545954251,91.53777734374823,100.0,97.60791111845384
318,2020-01-31,9508.313477,9521.706055,9230.776367,9350.529297,9350.529297,29432489719.0,67.04128717273856,89.04005536852897,93.08836935225641,37.15695140417454,76.66022825317869
319,2020-02-01,9346.357422,9439.323242,9313.239258,9392.875,9392.875,25922656496.0,67.65310598886697,83.45045614093829,89.53198565633659,12.972660145796896,50.043203849990526
320,2020-02-02,9389.820313,9468.797852,9217.824219,9344.365234,9344.365234,30835736946.0,66.13845985636475,63.895259228922804,78.79525691279669,0.0,16.70987051665719
321,2020-02-03,9344.683594,9540.37207,9248.633789,9293.521484,9293.521484,30934096508.0,64.5082929659817,45.15260360130944,64.1661063237235,0.0,4.32422004859901
322,2020-02-04,9292.841797,9331.265625,9112.811523,9180.962891,9180.962891,29893183716.0,60.927983553160516,25.418296177417645,44.82205300254996,0.0,4.440892098500626e-14
323,2020-02-05,9183.416016,9701.299805,9163.704102,9613.423828,9613.423828,35222060874.0,68.22497482228677,41.1943172834431,37.25507235405672,100.0,33.33333333333338
324,2020-02-06,9617.821289,9824.619141,9539.818359,9729.801758,9729.801758,37628823715.0,69.85645126642773,62.56214720020242,43.05825355368771,100.0,66.6666666666667
325,2020-02-07,9726.00293,9834.716797,9726.00293,9795.943359,9795.943359,34522718159.0,70.77486872991547,88.79195724014954,64.18280724126502,100.0,100.00000000000004
326,2020-02-08,9793.070313,9876.749023,9678.910156,9865.119141,9865.119141,35172043761.0,71.74451337308932,93.26200174996593,81.5387020634393,100.0,100.00000000000004
327,2020-02-09,9863.894531,10129.435547,9850.392578,10116.673828,10116.673828,35807884663.0,74.99365982002647,97.26173211922624,93.10523036978059,100.0,100.00000000000004
328,2020-02-10,10115.55957,10165.765625,9784.563477,9856.611328,9856.611328,39386548074.0,66.48223774797376,82.58878409064772,91.03750598661331,0.0,66.6666666666667
329,2020-02-11,9855.891602,10210.052734,9729.334961,10208.236328,10208.236328,37648059388.0,71.23577546732706,82.98224393539748,87.61092004842384,55.84892488132582,51.94964162710864
330,2020-02-12,10202.387695,10393.611328,10202.387695,10326.054688,10326.054688,43444303830.0,72.63612802677302,80.2719188079795,81.94764894467492,72.30155227533119,42.71682571888571
